20260401 003900;6584.75;6586;6584.75;6585.25;169
20260401 004000;6585.25;6585.75;6585;6585;112
20260401 004100;6585.25;6589;6585.25;6588.75;189
20260401 004200;6588.75;6589.25;6588;6588.5;171
20260401 004300;6588.5;6589.5;6587.75;6587.75;187
20260401 004400;6587.75;6588;6587;6587.5;66
20260401 004500;6587.75;6588.75;6587.5;6588.5;110
20260401 004600;6588;6588;6586.25;6586.75;155
20260401 004700;6587;6588.75;6587;6588;199
20260401 004800;6588;6589;6587.75;6588.75;325
20260401 004900;6588.5;6588.5;6587.5;6587.75;109
20260401 005000;6587.5;6588.5;6587.25;6588;61
20260401 005100;6588;6590.25;6588;6589.5;456
20260401 005200;6589.25;6590.75;6589;6590.5;259
20260401 005300;6590.5;6591.75;6588.5;6589;388
20260401 005400;6588.75;6591;6588.75;6590.5;223
20260401 005500;6590.25;6590.5;6589;6589.5;84
20260401 005600;6589.5;6591;6589.5;6590.25;88
20260401 005700;6590;6590;6588.25;6588.75;197
20260401 005800;6588.75;6590.25;6588.75;6590;75
20260401 005900;6589.75;6591.5;6589.75;6590.75;125
20260401 010000;6590.75;6592.75;6590.5;6592.5;261
20260401 010100;6592.75;6595;6588;6591;1494
20260401 010200;6591;6592.75;6587.25;6588.25;720
20260401 010300;6588.25;6590.5;6586;6589;643
20260401 010400;6588.75;6591.5;6588;6591.25;365
20260401 010500;6591;6591.5;6587.5;6587.5;300
20260401 010600;6587.75;6588;6583.25;6583.5;603
20260401 010700;6583.75;6584.5;6579.5;6580.25;935
20260401 010800;6580.5;6586;6580.5;6584.75;806
20260401 010900;6584.75;6585.5;6583;6584.5;122
20260401 011000;6584.5;6586.25;6584.25;6585.75;199
20260401 011100;6585.5;6588.5;6584.25;6587.5;279
20260401 011200;6587.75;6588.25;6586.75;6588.25;168
20260401 011300;6587.75;6588;6585;6586.5;183
20260401 011400;6586.5;6588;6584.75;6584.75;245
20260401 011500;6584.75;6586.25;6584.75;6586;220
20260401 011600;6585.75;6586;6583.5;6584;247
20260401 011700;6584;6584.5;6582.25;6582.75;183
20260401 011800;6582.75;6583.75;6582.25;6583.5;178
20260401 011900;6583.25;6585.75;6583;6585;152
20260401 012000;6585.25;6586;6584;6585.25;172
20260401 012100;6585;6587;6585;6586.75;262
20260401 012200;6586.5;6586.5;6585;6585.25;95
20260401 012300;6585.5;6585.75;6584.5;6584.75;147
20260401 012400;6584.75;6585;6584.25;6585;73
20260401 012500;6584.75;6586.5;6584.5;6586;163
20260401 012600;6586;6587.5;6585.75;6587.25;214
20260401 012700;6587;6588.5;6586.25;6588.5;307
20260401 012800;6588.5;6589.5;6587.75;6589.25;220
20260401 012900;6589;6589;6587.5;6588.25;142
20260401 013000;6588.25;6589.25;6588;6588.5;142
20260401 013100;6588.5;6589.5;6588;6588.75;208
20260401 013200;6588.75;6589.25;6588;6588.5;159
20260401 013300;6588.25;6588.25;6586.25;6586.25;198
20260401 013400;6586.5;6588.25;6586.25;6588.25;154
20260401 013500;6588.25;6588.75;6584.5;6584.75;181
20260401 013600;6584.5;6585.75;6583.75;6585;258
20260401 013700;6585.25;6586.25;6583.5;6584.25;163
20260401 013800;6584.25;6585.25;6584;6584.75;153
20260401 013900;6584.25;6584.25;6583;6583;244
20260401 014000;6583.25;6584.5;6583.25;6584.5;161
20260401 014100;6584.5;6585;6584;6584.25;106
20260401 014200;6583.75;6584;6582.5;6582.5;105
20260401 014300;6582.75;6582.75;6580.5;6580.75;295
20260401 014400;6580.75;6581.25;6580.25;6580.5;345
20260401 014500;6580.5;6581.5;6580.25;6581.5;144
20260401 014600;6581.5;6581.5;6579.75;6580.5;180
20260401 014700;6581;6582.25;6580.5;6581;199
20260401 014800;6581;6581.25;6580.25;6580.75;135
20260401 014900;6581;6581.25;6580;6581;103
20260401 015000;6581;6581;6579;6579.75;226
20260401 015100;6579.75;6581.25;6579.5;6581;150
20260401 015200;6581;6581.25;6580.75;6581;39
20260401 015300;6581;6581.25;6579.5;6580.5;76
20260401 015400;6581;6581.75;6581;6581;106
20260401 015500;6580.75;6583;6580.25;6582.75;208
20260401 015600;6582.75;6583;6582;6582;96
20260401 015700;6582.25;6582.25;6581;6581.25;92
20260401 015800;6581;6582.25;6580.75;6582.25;93
20260401 015900;6582.5;6582.75;6581.5;6581.75;108
20260401 020000;6581.75;6582.25;6581;6581.25;89
20260401 020100;6581.5;6583;6581.5;6583;180
20260401 020200;6582.75;6584.25;6582;6584;167
20260401 020300;6583.75;6585.5;6583.75;6585;173
20260401 020400;6585;6585.25;6583.5;6584.25;105
20260401 020500;6584.25;6585;6583.75;6584.25;148
20260401 020600;6584.25;6584.75;6583;6584;148
20260401 020700;6584;6584.5;6583.25;6583.25;81
20260401 020800;6583.5;6584.25;6582.75;6584;160
20260401 020900;6584;6584.25;6583.25;6583.5;120
20260401 021000;6583.5;6584.75;6583.25;6584;110
20260401 021100;6584;6585;6582.25;6582.5;220
20260401 021200;6582.5;6582.5;6579.75;6580.25;235
20260401 021300;6580.5;6581.5;6580.5;6581.25;106
20260401 021400;6581;6581.5;6580.5;6580.5;68
20260401 021500;6580.75;6581.5;6580.5;6581.25;88
20260401 021600;6581;6581;6579.25;6580;171
20260401 021700;6580;6580.75;6579.25;6580.25;100
20260401 021800;6580.5;6580.5;6579.25;6580.5;171
20260401 021900;6580.75;6581.25;6580.5;6580.5;105
20260401 022000;6580.75;6582.25;6580.75;6581.75;109
20260401 022100;6581.5;6581.5;6580.25;6581;97
20260401 022200;6581;6581;6580.75;6581;24
20260401 022300;6581;6581;6580;6580;39
20260401 022400;6580;6581.5;6579.75;6581.5;68
20260401 022500;6581.25;6581.25;6580.25;6581;33
20260401 022600;6581;6581;6579.5;6580.25;66
20260401 022700;6580.5;6580.5;6578.5;6579.5;318
20260401 022800;6579.5;6580.25;6578.75;6579.75;116
20260401 022900;6580;6580;6578.5;6579.5;128
20260401 023000;6579.25;6579.25;6578.25;6579;191
20260401 023100;6579;6580;6577;6579;236
20260401 023200;6579;6579.75;6578.75;6578.75;74
20260401 023300;6578.75;6578.75;6577.5;6578;124
20260401 023400;6578;6578.75;6577.25;6577.75;254
20260401 023500;6578;6578;6576.5;6576.5;251
20260401 023600;6576.75;6577.75;6576.25;6576.25;134
20260401 023700;6576.25;6576.75;6575.5;6576;238
20260401 023800;6576;6577;6575.75;6576.5;117
20260401 023900;6576.25;6577.25;6575.75;6577.25;121
20260401 024000;6577.5;6577.5;6576.75;6577.5;71
20260401 024100;6577.25;6577.75;6577;6577.5;87
20260401 024200;6577.5;6579;6576.75;6579;210
20260401 024300;6579;6579.75;6578.5;6579.25;135
20260401 024400;6579.25;6579.5;6578.75;6579;67
20260401 024500;6579;6579.25;6578.75;6578.75;57
20260401 024600;6579;6580.75;6578.75;6580.5;193
20260401 024700;6580.5;6581.5;6578.5;6578.75;298
20260401 024800;6578.5;6579.5;6578.5;6579.5;82
20260401 024900;6579.75;6580.25;6579;6579.5;126
20260401 025000;6579.5;6579.5;6578;6578.25;95
20260401 025100;6578.5;6579;6578.25;6578.25;91
20260401 025200;6578.5;6579;6578.25;6578.25;42
20260401 025300;6578.25;6578.75;6578;6578.5;59
20260401 025400;6578.25;6579.25;6578;6579;143
20260401 025500;6579;6580.5;6579;6580;153
20260401 025600;6580;6580.5;6579.5;6579.75;117
20260401 025700;6579.75;6579.75;6578.5;6579;97
20260401 025800;6579.25;6579.75;6578.75;6578.75;84
20260401 025900;6578.75;6579.5;6578.25;6578.25;80
20260401 030000;6578.5;6579;6578.25;6578.5;71
20260401 030100;6578.5;6578.75;6578;6578;144
20260401 030200;6578;6580;6577.5;6580;124
20260401 030300;6580;6580;6579.25;6579.75;52
20260401 030400;6580.25;6580.25;6579.5;6579.75;31
20260401 030500;6579.75;6579.75;6578.5;6578.75;61
20260401 030600;6578.75;6579;6578.5;6578.75;41
20260401 030700;6578.75;6580;6578.75;6579.5;61
20260401 030800;6579.5;6582.5;6579.5;6581.75;277
20260401 030900;6581.5;6581.75;6581;6581.75;64
20260401 031000;6582;6582.75;6581.5;6581.5;294
20260401 031100;6581.5;6582.25;6581.25;6582;72
20260401 031200;6582;6582;6581;6581;57
20260401 031300;6581;6582;6581;6581.75;38
20260401 031400;6581.75;6581.75;6581.25;6581.5;36
20260401 031500;6581.5;6581.75;6581;6581;19
20260401 031600;6581.25;6581.25;6580;6580.25;71
20260401 031700;6580.25;6580.75;6580.25;6580.75;48
20260401 031800;6581;6581.5;6581;6581;92
20260401 031900;6581;6581;6579.5;6579.75;95
20260401 032000;6580;6581;6579.75;6580;58
20260401 032100;6579.75;6580;6579.5;6580;57
20260401 032200;6580;6580.5;6579.75;6580.5;35
20260401 032300;6580.5;6580.5;6579.75;6580.25;19
20260401 032400;6580.25;6581;6580.25;6581;38
20260401 032500;6581;6581;6578.5;6578.5;105
20260401 032600;6578.5;6579.5;6578.25;6579.25;74
20260401 032700;6579.25;6580.25;6579;6579.25;112
20260401 032800;6579;6580.5;6579;6579.75;88
20260401 032900;6580;6580;6579.5;6580;52
20260401 033000;6580;6580.25;6579.25;6580;66
20260401 033100;6580;6581.75;6580;6581.25;153
20260401 033200;6581.25;6581.5;6580.5;6580.75;58
20260401 033300;6581;6581;6580.5;6581;48
20260401 033400;6580.75;6582;6580.5;6582;118
20260401 033500;6582;6582;6581;6581;44
20260401 033600;6581;6581.5;6580;6580;88
20260401 033700;6580;6581;6579.75;6581;153
20260401 033800;6581;6581.5;6580.75;6581;86
20260401 033900;6580.75;6581.5;6580.5;6581.5;48
20260401 034000;6581.5;6582;6581.25;6581.75;53
20260401 034100;6581.75;6582;6581.5;6581.5;52
20260401 034200;6581.5;6581.5;6580.75;6581.5;74
20260401 034300;6581.5;6582;6581.5;6581.75;37
20260401 034400;6581.75;6583;6581.5;6582.75;105
20260401 034500;6582.75;6582.75;6582.25;6582.25;42
20260401 034600;6582.25;6583.5;6582.25;6582.5;272
20260401 034700;6582.5;6582.5;6582;6582.25;64
20260401 034800;6582;6582;6580;6580.25;143
20260401 034900;6580;6581;6579.5;6580.25;131
20260401 035000;6580.5;6581.5;6580.5;6580.75;116
20260401 035100;6581;6581.5;6580.75;6580.75;72
20260401 035200;6580.75;6580.75;6579.75;6580.5;56
20260401 035300;6580.75;6581.25;6580.5;6580.75;55
20260401 035400;6580.75;6581;6579.75;6581;80
20260401 035500;6581;6581;6580.25;6580.75;56
20260401 035600;6580.75;6581.25;6580.5;6580.75;64
20260401 035700;6580.75;6581;6580;6580.25;110
20260401 035800;6580.25;6580.5;6580.25;6580.5;46
20260401 035900;6580.5;6580.5;6579.75;6580;83
20260401 040000;6580;6580.75;6579.75;6580.5;114
20260401 040100;6580.5;6582.25;6580.25;6582;306
20260401 040200;6582;6582.25;6581.25;6581.75;482
20260401 040300;6582;6582.5;6581.5;6582.25;369
20260401 040400;6582.25;6583;6582;6582;366
20260401 040500;6582;6582;6581;6581.25;77
20260401 040600;6581;6581;6580;6580.75;177
20260401 040700;6581;6581.5;6581;6581.5;81
20260401 040800;6581.5;6581.75;6581.25;6581.75;70
20260401 040900;6581.5;6581.75;6581;6581.75;71
20260401 041000;6581.5;6581.5;6581.25;6581.5;61
20260401 041100;6581.5;6581.5;6581;6581.25;47
20260401 041200;6581.25;6581.25;6581;6581.25;58
20260401 041300;6581;6581.25;6580.25;6580.25;75
20260401 041400;6580.5;6580.5;6579.75;6580;88
20260401 041500;6580;6580.75;6579.75;6580.25;81
20260401 041600;6580.5;6580.5;6580;6580.25;41
20260401 041700;6580.25;6580.25;6579.5;6579.5;79
20260401 041800;6579.5;6580.75;6579.5;6580.75;100
20260401 041900;6580.75;6582;6580.5;6581.25;165
20260401 042000;6581.25;6581.5;6580.5;6581.25;103
20260401 042100;6581.25;6581.5;6580.75;6581.25;49
20260401 042200;6581.5;6581.5;6580.5;6581.5;85
20260401 042300;6581.5;6584;6581.5;6583.75;514
20260401 042400;6583.5;6584.75;6583;6584.25;306
20260401 042500;6584.25;6585;6583.5;6584;302
20260401 042600;6584;6584.25;6583.25;6583.5;85
20260401 042700;6583.75;6583.75;6582.5;6582.5;85
20260401 042800;6582.75;6584.25;6582.75;6584;137
20260401 042900;6583.75;6584;6583;6584;77
20260401 043000;6584;6584.5;6583.75;6584.5;131
20260401 043100;6584.5;6585.5;6584.5;6584.75;169
20260401 043200;6584.75;6584.75;6584;6584;59
20260401 043300;6584.25;6585.25;6584.25;6585.25;50
20260401 043400;6585.5;6585.75;6585;6585;153
20260401 043500;6584.75;6585.5;6584.75;6585.5;40
20260401 043600;6585.25;6586;6583.75;6585;388
20260401 043700;6584.75;6584.75;6582.75;6583.25;100
20260401 043800;6583.5;6584.25;6583.5;6584;91
20260401 043900;6584;6584.5;6583.25;6584.5;70
20260401 044000;6584.75;6585;6584;6584.25;48
20260401 044100;6584.25;6584.75;6584.25;6584.5;39
20260401 044200;6584.5;6584.5;6584;6584.25;25
20260401 044300;6584;6584.5;6584;6584.5;35
20260401 044400;6584.5;6584.5;6584.25;6584.5;20
20260401 044500;6584.5;6585;6584.25;6585;41
20260401 044600;6585;6585;6584;6584;53
20260401 044700;6584;6584.5;6583.5;6584.5;36
20260401 044800;6584.5;6584.75;6584.5;6584.75;26
20260401 044900;6585;6586;6584.75;6585.75;81
20260401 045000;6586;6587.25;6586;6587;383
20260401 045100;6587;6587.5;6586.25;6586.75;114
20260401 045200;6586.75;6587.5;6586.5;6587;110
20260401 045300;6587;6587.25;6586.75;6587.25;59
20260401 045400;6587.25;6588;6587;6587.75;162
20260401 045500;6587.75;6587.75;6586.5;6586.75;61
20260401 045600;6586.5;6586.75;6584.5;6584.75;146
20260401 045700;6584.75;6585.25;6584.5;6585;117
20260401 045800;6585;6586;6585;6585.75;54
20260401 045900;6586;6586.25;6585.75;6585.75;67
20260401 050000;6585.75;6585.75;6585.5;6585.75;39
20260401 050100;6586;6586.25;6584.75;6585.25;129
20260401 050200;6585.25;6586;6584.75;6586;46
20260401 050300;6585.75;6586.75;6585.75;6586.5;104
20260401 050400;6586.25;6586.75;6586;6586.75;36
20260401 050500;6586.75;6587.25;6586;6587;82
20260401 050600;6587;6589.5;6586.75;6589;272
20260401 050700;6588.75;6589.75;6588;6589.25;74
20260401 050800;6589;6589.75;6588.5;6589.75;80
20260401 050900;6589.75;6589.75;6588.75;6589;136
20260401 051000;6588.75;6590.5;6588.5;6590.25;155
20260401 051100;6590.25;6591.25;6589.5;6589.75;195
20260401 051200;6589.75;6591.25;6589.75;6590.75;146
20260401 051300;6590.5;6590.5;6589.75;6590.25;84
20260401 051400;6590.25;6591.5;6589.75;6591.5;92
20260401 051500;6591.25;6593;6591.25;6592.75;235
20260401 051600;6592.75;6592.75;6591;6591.75;215
20260401 051700;6591.75;6592.5;6591.75;6591.75;84
20260401 051800;6592;6592.5;6591.75;6592.5;62
20260401 051900;6592.5;6593.25;6592.5;6593;89
20260401 052000;6593.25;6593.5;6592.5;6592.75;49
20260401 052100;6592.75;6592.75;6591.75;6592.25;52
20260401 052200;6592.25;6592.75;6591.75;6592;46
20260401 052300;6592.25;6592.5;6592;6592.25;69
20260401 052400;6592.25;6592.75;6592;6592.75;72
20260401 052500;6592.75;6595;6592.75;6594.5;401
20260401 052600;6594.5;6599.75;6594.25;6597.25;684
20260401 052700;6597.25;6597.25;6594.5;6595.25;271
20260401 052800;6595;6595.5;6593.75;6594.25;184
20260401 052900;6594.5;6594.5;6593.5;6594.5;99
20260401 053000;6594;6595;6593.5;6594.25;195
20260401 053100;6594.5;6595.5;6594;6594;128
20260401 053200;6594;6595.5;6593.75;6595.5;106
20260401 053300;6595.5;6596.5;6594.75;6595;167
20260401 053400;6595;6597;6595;6596;167
20260401 053500;6595.75;6596;6595;6595;119
20260401 053600;6595;6595.25;6594.25;6595.25;94
20260401 053700;6595;6595;6590;6591.75;336
20260401 053800;6591.5;6593;6591.5;6592.25;99
20260401 053900;6592.5;6592.75;6592;6592.5;135
20260401 054000;6592.5;6594;6592.25;6594;99
20260401 054100;6594;6594.75;6593.5;6593.5;109
20260401 054200;6593.5;6594.75;6593.5;6594;87
20260401 054300;6593.75;6594;6593;6593.25;58
20260401 054400;6593.25;6594.75;6593.25;6594;106
20260401 054500;6593.75;6595.25;6593.75;6595;62
20260401 054600;6595.25;6596.75;6595;6595.5;288
20260401 054700;6595.25;6595.5;6593.5;6593.75;159
20260401 054800;6593.75;6594;6593.25;6593.75;112
20260401 054900;6594;6594.25;6592.5;6593;181
20260401 055000;6593.25;6595.75;6593.25;6595.25;104
20260401 055100;6595.5;6596.75;6595.5;6596;115
20260401 055200;6596;6597.25;6595.25;6597;256
20260401 055300;6597;6597;6595.25;6596;119
20260401 055400;6596;6596.5;6595.5;6595.75;144
20260401 055500;6595.5;6595.5;6594.25;6594.25;261
20260401 055600;6594.5;6595.25;6593.5;6594.75;195
20260401 055700;6594.75;6594.75;6592.75;6593.5;120
20260401 055800;6593.25;6593.5;6592;6592.5;130
20260401 055900;6592.25;6593.25;6591.75;6592.5;111
20260401 060000;6592.25;6593.75;6592;6593;175
20260401 060100;6593;6594.5;6592.5;6594.5;231
20260401 060200;6594.25;6597.5;6593.75;6597;244
20260401 060300;6597;6597;6595.5;6596.5;178
20260401 060400;6596.75;6596.75;6595;6595.75;85
20260401 060500;6595.75;6595.75;6592;6593;388
20260401 060600;6593;6595.25;6592.75;6595.25;85
20260401 060700;6595.5;6597.25;6595;6597;128
20260401 060800;6597;6598.75;6595.75;6597.75;548
20260401 060900;6597.75;6598.75;6597.5;6598.25;175
20260401 061000;6598;6598.75;6596.25;6596.5;148
20260401 061100;6596.75;6597;6596.25;6597;124
20260401 061200;6597;6598.5;6597;6597.5;75
20260401 061300;6597.75;6602.25;6597.75;6602;584
20260401 061400;6602.25;6602.75;6600.25;6601;591
20260401 061500;6600.75;6602.5;6600.75;6602.25;237
20260401 061600;6602;6607.5;6601;6605.25;1121
20260401 061700;6605.25;6607;6604.25;6605.25;525
20260401 061800;6605.25;6606.5;6604.5;6606;418
20260401 061900;6606.25;6606.75;6602.25;6602.5;591
20260401 062000;6602.5;6605.25;6602;6605;456
20260401 062100;6605.25;6606.75;6604.25;6606.75;213
20260401 062200;6606.5;6608.75;6605.25;6607.5;695
20260401 062300;6607.5;6607.75;6605.5;6605.5;455
20260401 062400;6606;6607.5;6605.5;6607;299
20260401 062500;6606.5;6607.75;6606;6607.5;213
20260401 062600;6607.5;6608.5;6606.75;6607.75;423
20260401 062700;6607.5;6609;6607.25;6608.5;511
20260401 062800;6608.5;6608.75;6607;6607.25;356
20260401 062900;6607.25;6609.75;6607.25;6609.25;649
20260401 063000;6609.25;6612.5;6609.25;6610.5;1249
20260401 063100;6610.25;6613;6609.25;6612.75;392
20260401 063200;6613;6617.5;6613;6614.75;1129
20260401 063300;6615;6616;6614;6615.25;801
20260401 063400;6615.25;6617.5;6615;6616.75;539
20260401 063500;6616.5;6617.75;6616.5;6617;477
20260401 063600;6617;6617.25;6615;6616.25;431
20260401 063700;6616;6618.75;6615.5;6618.25;520
20260401 063800;6618;6619.25;6617.5;6619.25;569
20260401 063900;6619;6619.75;6617.5;6617.75;701
20260401 064000;6617.5;6618;6616;6617.5;645
20260401 064100;6617.75;6618.75;6615.25;6616;400
20260401 064200;6615.75;6618.25;6615.75;6618.25;311
20260401 064300;6618.25;6621.25;6618.25;6619;864
20260401 064400;6619.25;6619.25;6617.75;6618.5;287
20260401 064500;6618.5;6620.75;6618.25;6620.5;361
20260401 064600;6620.25;6620.75;6618.5;6620;448
20260401 064700;6619.75;6620;6617.25;6618.75;500
20260401 064800;6618.5;6620;6618.25;6620;452
20260401 064900;6620;6622;6619.25;6621.25;668
20260401 065000;6621;6621.25;6617.25;6617.5;885
20260401 065100;6617.5;6618.75;6616;6618.25;699
20260401 065200;6618.25;6619;6616.5;6617.25;588
20260401 065300;6617;6619.5;6616.75;6618.75;354
20260401 065400;6618.75;6619.75;6618;6619.75;265
20260401 065500;6619.75;6620.75;6618.75;6620;343
20260401 065600;6620.25;6621.75;6620;6621.5;653
20260401 065700;6621.75;6622;6620.5;6620.75;375
20260401 065800;6620.75;6621;6619.75;6620.5;337
20260401 065900;6620.75;6621.75;6620.25;6620.25;639
20260401 070000;6620.5;6621.25;6620;6620.25;309
20260401 070100;6620.5;6621.75;6618.75;6621.5;923
20260401 070200;6621.5;6623;6620.25;6620.25;713
20260401 070300;6620.25;6620.25;6618.5;6618.75;567
20260401 070400;6618.75;6619;6617;6618.25;739
20260401 070500;6618.5;6618.75;6617;6617.75;324
20260401 070600;6618;6618.25;6616.25;6617.25;485
20260401 070700;6617.5;6618;6616.25;6617.5;465
20260401 070800;6617.5;6619;6616.75;6618;350
20260401 070900;6618.25;6620.75;6617.25;6618.25;398
20260401 071000;6618.5;6619;6617;6618.75;346
20260401 071100;6619.25;6619.5;6616.5;6617.25;462
20260401 071200;6617.25;6618;6614.5;6615.25;504
20260401 071300;6615.75;6617.25;6615.25;6615.5;461
20260401 071400;6615.5;6616.75;6614.75;6615.25;494
20260401 071500;6615;6616.5;6615;6616.5;224
20260401 071600;6616.25;6616.25;6614.5;6615;559
20260401 071700;6615;6616.25;6614.5;6615;397
20260401 071800;6615.25;6616.25;6614.25;6616.25;351
20260401 071900;6616.25;6616.25;6614.25;6615.25;279
20260401 072000;6615.25;6615.75;6614.5;6614.5;230
20260401 072100;6614.75;6614.75;6613.75;6614;385
20260401 072200;6614.25;6615;6613.25;6613.5;482
20260401 072300;6613.25;6613.75;6611.75;6613;485
20260401 072400;6613;6613.25;6612.25;6612.5;229
20260401 072500;6612.5;6614;6612.25;6613.5;264
20260401 072600;6613.75;6614.5;6612.5;6613.75;392
20260401 072700;6613.75;6614.25;6613;6613.25;289
20260401 072800;6613.25;6615.75;6613;6615.5;408
20260401 072900;6615.25;6615.5;6613.75;6615;252
20260401 073000;6615;6616.25;6615;6615.25;239
20260401 073100;6615.25;6619;6615.25;6619;379
20260401 073200;6618.75;6619;6616;6616.5;354
20260401 073300;6616.5;6618.25;6615;6615.25;545
20260401 073400;6615.25;6617.75;6614.25;6617.5;619
20260401 073500;6617.5;6619;6616.75;6617.5;656
20260401 073600;6617.5;6619.25;6617.5;6618.75;348
20260401 073700;6618.75;6619.25;6617.25;6618.75;225
20260401 073800;6618.75;6620.75;6618.75;6620.5;362
20260401 073900;6620.25;6621.75;6620;6620.5;238
20260401 074000;6620.5;6620.5;6617.75;6618.25;304
20260401 074100;6618.25;6619.5;6617;6618;601
20260401 074200;6617.75;6617.75;6614.5;6615;774
20260401 074300;6615;6617.75;6614;6617;709
20260401 074400;6617.25;6619;6616.25;6616.5;392
20260401 074500;6616.25;6618;6616;6618;305
20260401 074600;6617.75;6618.25;6616;6616;236
20260401 074700;6616;6619.25;6616;6617.75;381
20260401 074800;6617.75;6619;6616.5;6618.25;380
20260401 074900;6618.25;6618.5;6613.5;6613.75;485
20260401 075000;6613.75;6613.75;6608.25;6608.75;1167
20260401 075100;6608.5;6609.5;6603.25;6603.75;1218
20260401 075200;6604.25;6605;6600;6602.25;1322
20260401 075300;6602.5;6604.25;6601;6601.5;633
20260401 075400;6601.5;6604.25;6600.25;6603.5;1663
20260401 075500;6603.5;6605.5;6602.5;6604;794
20260401 075600;6603.75;6604.75;6600.5;6602.25;1150
20260401 075700;6602.5;6605;6602.5;6603.75;506
20260401 075800;6603.5;6605;6601.75;6602.5;838
20260401 075900;6602.5;6602.5;6600;6601;304
20260401 080000;6601;6602.75;6598.5;6600.5;901
20260401 080100;6600.5;6603;6598.75;6601.5;816
20260401 080200;6601.5;6601.5;6596.75;6597.5;708
20260401 080300;6597.5;6599.75;6595.75;6597.5;940
20260401 080400;6597.75;6603.25;6597.75;6602.25;651
20260401 080500;6602.5;6604.5;6601.25;6602.25;678
20260401 080600;6602.25;6602.25;6599.75;6600;505
20260401 080700;6600;6601.5;6595.25;6595.75;531
20260401 080800;6595.75;6597.25;6595.25;6596.5;340
20260401 080900;6596.5;6597;6595;6596.75;277
20260401 081000;6597;6597;6594;6594.75;491
20260401 081100;6594.75;6595;6593.25;6594;583
20260401 081200;6594;6594;6590;6592.25;665
20260401 081300;6592;6594.25;6591.25;6593.25;543
20260401 081400;6593.25;6595.75;6593.25;6594.5;436
20260401 081500;6594.5;6594.75;6592.5;6592.5;386
20260401 081600;6592.75;6597.25;6592.5;6596.5;402
20260401 081700;6596.25;6596.5;6592;6592.25;326
20260401 081800;6592.5;6596.75;6591.5;6596.5;473
20260401 081900;6596.5;6598.75;6596.25;6598.5;797
20260401 082000;6598.5;6599.5;6597.75;6599;579
20260401 082100;6598.5;6600.75;6598.5;6600.25;413
20260401 082200;6600;6601.5;6599.5;6600.75;523
20260401 082300;6600.75;6603;6600.75;6602.5;475
20260401 082400;6602.25;6603.75;6600;6601;443
20260401 082500;6600.75;6603.75;6600.75;6603.5;307
20260401 082600;6603.75;6607.5;6603.5;6606.75;501
20260401 082700;6606.75;6608.25;6606.25;6606.75;338
20260401 082800;6607;6607.75;6605;6605;370
20260401 082900;6605;6605.5;6601.75;6601.75;400
20260401 083000;6602;6603;6600.5;6602;430
20260401 083100;6602.25;6603.75;6601.75;6603;306
20260401 083200;6603;6604.25;6602.5;6604;266
20260401 083300;6603.5;6606.5;6603;6606.25;302
20260401 083400;6606.5;6607;6604.75;6604.75;330
20260401 083500;6604.75;6606;6604.25;6605.75;180
20260401 083600;6605.25;6606;6602.75;6602.75;233
20260401 083700;6602.5;6603.75;6601.25;6603.75;376
20260401 083800;6604;6604.25;6601.5;6602.75;531
20260401 083900;6603;6605;6602;6604.25;655
20260401 084000;6604;6606;6603.5;6605.5;364
20260401 084100;6605.75;6606;6603.5;6605.25;196
20260401 084200;6605.75;6607;6604.75;6605.5;198
20260401 084300;6605.25;6605.25;6603.25;6603.5;279
20260401 084400;6603.5;6604.75;6602.25;6604.75;338
20260401 084500;6604.5;6606.5;6604;6606.25;359
20260401 084600;6606;6606.75;6604.5;6605.75;181
20260401 084700;6605.75;6606;6602.75;6603;255
20260401 084800;6602.75;6603.75;6601.75;6602.75;287
20260401 084900;6602.5;6604.75;6602.5;6604.25;251
20260401 085000;6604.25;6606;6603.5;6605.25;300
20260401 085100;6605;6607;6605;6606.25;118
20260401 085200;6606.25;6606.75;6604;6604.25;586
20260401 085300;6604;6605.5;6603;6605;416
20260401 085400;6605;6608.5;6604.75;6607.5;365
20260401 085500;6607.25;6607.75;6590.25;6601.5;4427
20260401 085600;6601.5;6603;6597;6601.25;999
20260401 085700;6601.75;6606;6600.75;6602.75;848
20260401 085800;6602.5;6604.75;6602.5;6604.75;475
20260401 085900;6604.75;6605.5;6601.5;6602.25;410
20260401 090000;6602.5;6603.5;6600;6601.25;444
20260401 090100;6601.75;6602.25;6599.25;6600;424
20260401 090200;6600;6605.5;6599;6602.75;856
20260401 090300;6602.75;6604;6602;6603;465
20260401 090400;6603;6603;6599.25;6600.5;327
20260401 090500;6600.5;6600.75;6599;6599.75;264
20260401 090600;6599.75;6600.5;6599.25;6599.75;377
20260401 090700;6599.75;6601.25;6598.5;6599;360
20260401 090800;6599.25;6599.25;6596.75;6598;511
20260401 090900;6598;6598;6594.5;6595.25;527
20260401 091000;6595.25;6596.5;6594.25;6595.25;607
20260401 091100;6595.25;6595.75;6592.25;6592.5;707
20260401 091200;6592.75;6594;6592;6592.75;562
20260401 091300;6592.5;6595.75;6591.75;6595.5;521
20260401 091400;6595.75;6595.75;6592.25;6595;631
20260401 091500;6595.25;6596;6593.5;6594.25;382
20260401 091600;6594.25;6595.5;6593;6594;232
20260401 091700;6593.75;6594.25;6592.75;6593.25;289
20260401 091800;6593.5;6594.5;6593;6593;248
20260401 091900;6593;6593.25;6591;6591;716
